Date,Price,Return,Sign,avg_positive_XLF,avg_neutral_XLF,avg_negative_XLF,n_XLF,sent_index_XLF,is_trading_day
2018-05-25,24.117889404296875,-0.0032215300718839,-1.0,0.06295409910380836,0.1857381489127874,0.7513077586889267,5.0,-0.6883536595851184,1.0
2018-05-29,23.312519073486328,-0.0333930684111629,-1.0,0.08326267128667,0.551159325413979,0.36557800272622926,13.0,-0.2823153314395592,1.0
2018-05-30,23.73685836791992,0.0182022068527205,1.0,0.26558505650609726,0.21040575485676521,0.5240092501044273,2.0,-0.2584241935983301,1.0
2018-05-31,23.537681579589844,-0.0083910341142389,-1.0,0.1535438347075666,0.3788188573505197,0.4676373076758214,7.0,-0.3140934729682548,1.0
2018-06-01,23.797473907470703,0.011037294688621,1.0,0.11941116652451451,0.3893262902274728,0.49126254705091316,12.0,-0.37185138052639866,1.0
2018-06-04,23.87541580200196,0.0032752171442358,1.0,0.20497770638515547,0.3118827473372221,0.4831395453462998,6.0,-0.2781618389611443,1.0
2018-06-05,23.7714958190918,-0.0043525936374034,-1.0,0.2044547617435455,0.23161064386367794,0.563934588432312,5.0,-0.35947982668876655,1.0
2018-06-06,24.204490661621094,0.0182148757412874,1.0,0.0808163195615634,0.18343426659703252,0.7357494328171015,4.0,-0.654933113255538,1.0
2018-06-07,24.28243064880371,0.0032200630978862,1.0,0.09362726617190568,0.7359800653325187,0.17039265069696632,9.0,-0.07676538452506064,1.0
2018-06-08,24.31707191467285,0.0014265979534815,1.0,0.0720357652753591,0.7723584175109863,0.15560582140460605,2.0,-0.08357005612924695,1.0
2018-06-11,24.265113830566406,-0.0021366916333004,-1.0,0.11971564916893836,0.43654764785120886,0.4437366984784603,6.0,-0.32402104930952197,1.0
2018-06-12,24.204490661621094,-0.0024983673832572,-1.0,0.26010407600551844,0.36336222622129655,0.3765336894947622,9.0,-0.11642961348924374,1.0
2018-06-13,24.117889404296875,-0.0035779004208311,-1.0,0.24594925318590616,0.22312124623832374,0.5309294660321691,11.0,-0.2849802128462629,1.0
2018-06-14,23.89273262023925,-0.0093356752858111,-1.0,0.08527745399624105,0.6726778391748667,0.24204474687576288,4.0,-0.15676729287952185,1.0
2018-06-15,23.89186668395996,-3.624266395374498e-05,-1.0,0.235048896074295,0.4054986534640193,0.35945243537425997,10.0,-0.12440353929996498,1.0
2018-06-18,23.8483829498291,-0.0018200224664761,-1.0,0.254093737155199,0.5421072408556938,0.2037990558892488,5.0,0.050294681265950214,1.0
2018-06-19,23.787498474121094,-0.0025529813000777,-1.0,0.24532616510987282,0.6002032846212387,0.15447055213153355,5.0,0.09085561297833927,1.0
2018-06-20,23.72661781311035,-0.0025593553301527,-1.0,0.2041932263722022,0.36156561101476353,0.4342411424343784,6.0,-0.2300479160621762,1.0
